order_id,merchant_id,confirm_time,true_kpt,rider_arrival_time,restaurent_load,for_time,order_time,zomato_baseline,sensor_kpt
4731,26,72275.75,1776.91,72614.80,9,74243.89,1202.11,1223.49,1800.48
4732,20,65896.34,841.28,66230.01,3,66759.66,1097.00,1228.61,865.70
4733,41,28568.58,1579.93,29136.38,4,30102.76,473.90,1199.85,1585.72
4734,49,46232.81,2409.61,46791.70,6,48651.57,768.90,1228.05,2431.42
4735,27,5444.06,1313.53,5858.05,1,6718.79,88.82,1274.00,1328.45
4736,49,18121.52,987.32,18699.73,4,19158.14,300.59,1228.05,992.09
4737,12,42138.83,1368.62,42737.75,4,43565.18,699.58,1166.39,1390.95
4738,7,7558.47,1358.57,7799.42,4,9011.96,123.80,1210.21,1366.29
4739,3,73037.26,1141.29,73613.19,5,74136.88,1214.40,1201.25,1165.00
4740,10,62164.69,1503.45,62639.76,7,63860.82,1033.93,1271.32,1532.95
4741,34,81604.82,1002.78,82209.08,1,82637.47,1358.83,1231.68,1011.80
4742,25,59996.05,1328.86,60596.85,2,61381.40,998.59,1205.71,1338.86
4743,35,81429.37,1105.96,81918.48,6,82650.78,1354.18,1275.43,1122.94
4744,16,48056.95,1663.40,48584.62,12,49847.72,798.50,1244.70,1690.15
4745,2,51924.80,2106.99,52476.71,6,54113.06,864.31,1225.11,2133.96
4746,24,84554.75,1117.39,85186.23,4,85632.08,1406.84,1273.36,1130.48
4747,10,55589.42,1146.58,56116.35,2,56755.85,924.67,1271.32,1158.13
4748,38,2756.82,905.65,3184.25,3,3663.67,44.33,1246.01,912.15
4749,22,62615.05,1473.02,63040.58,3,64170.55,1042.28,1222.09,1496.61
4750,26,78393.28,1206.89,78816.40,6,79672.57,1303.87,1223.49,1229.31
4751,43,68805.79,1488.56,69281.57,7,70569.18,1145.64,1249.83,1492.84
4752,39,50537.98,1711.60,51356.62,7,52524.82,840.72,1229.33,1727.42
4753,27,58097.39,925.44,58631.03,3,59027.62,966.68,1274.00,932.87
4754,29,85631.88,1212.03,86387.03,2,86879.78,1425.88,1212.03,1233.31
4755,47,7954.19,1077.86,8576.70,0,8990.07,130.55,1239.46,1090.40
4756,38,57711.36,1293.16,58143.28,2,59019.15,960.83,1246.01,1295.90
4757,20,24581.68,961.34,25093.92,0,25598.25,408.09,1228.61,975.19
4758,27,55475.85,1081.98,55959.03,1,56668.89,921.73,1274.00,1096.42
4759,41,52595.94,1935.19,53079.51,4,54529.21,874.98,1199.85,1946.84
4760,20,13361.93,1386.00,13888.28,5,14845.00,220.98,1228.61,1412.69
4761,44,17979.69,1368.76,18893.79,3,19431.83,297.72,1197.90,1373.84
4762,19,53836.20,1674.72,54418.53,5,55543.96,895.15,1231.84,1683.54
4763,20,11236.11,1483.61,11683.18,5,12678.02,184.65,1228.61,-1.00
4764,35,22994.47,1174.03,23446.28,1,24267.50,381.86,1275.43,1193.26
4765,47,72329.82,1132.66,72809.10,9,73601.13,1202.75,1239.46,1144.38
4766,2,28411.61,1224.56,28875.35,0,29755.62,471.01,1225.11,1249.04
4767,30,42315.12,688.19,42744.77,3,43054.28,702.81,1177.83,716.99
4768,34,81384.94,711.88,81993.14,1,82159.51,1355.24,1231.68,733.71
4769,22,19688.28,1059.29,20116.66,2,20767.71,327.09,1222.09,1059.67
4770,3,33794.97,1190.46,34049.87,5,34977.55,561.06,1201.25,1220.19
4771,6,52561.53,1329.02,52967.12,6,53918.74,873.30,1224.18,1352.08
4772,15,65391.42,1404.91,65971.75,6,66884.50,1087.69,1236.04,1427.69
4773,27,77988.44,1068.23,78427.28,5,79103.80,1298.38,1274.00,1083.11
4774,10,79167.73,1673.06,79714.69,7,80973.51,1318.28,1271.32,1673.52
4775,9,67245.65,1081.80,67554.34,6,68377.06,1118.36,1209.60,1097.07
4776,33,19874.40,1101.43,20163.20,5,20927.07,328.80,1210.49,1106.95
4777,32,2224.23,1226.89,2606.08,4,3401.92,35.73,1190.19,1247.11
4778,48,33221.45,1335.98,33742.83,2,34609.59,552.63,1221.13,1336.51
4779,6,12338.81,837.70,12746.21,4,13129.27,203.83,1224.18,851.15
4780,41,61507.42,1984.64,61943.22,1,63556.34,1022.96,1199.85,2009.57
4781,36,57266.40,1213.80,57724.89,4,58552.81,952.03,1217.08,1243.18
4782,2,3956.34,1754.59,4303.75,3,5670.16,63.32,1225.11,1783.98
4783,29,72414.97,1565.15,73059.57,12,74196.02,1204.70,1212.03,1592.94
4784,4,21564.72,937.64,22249.20,8,22794.40,358.19,1206.64,951.32
4785,1,37486.33,1077.40,38060.17,3,38558.34,622.41,1229.10,1095.94
4786,19,57887.58,704.13,58520.05,1,58581.33,961.82,1231.84,705.55
4787,26,37270.45,1341.39,37777.30,3,38631.72,618.36,1223.49,1356.14
4788,25,38291.87,1041.26,38791.90,2,39420.74,635.45,1205.71,1065.54
4789,10,5766.52,780.07,6301.59,2,6605.21,94.50,1271.32,782.90
4790,15,34834.82,1223.13,35325.55,2,36078.11,578.08,1236.04,1233.58
4791,22,66244.99,1010.10,66825.55,1,67312.74,1101.38,1222.09,1025.41
4792,48,79212.63,1448.18,79595.60,6,80724.64,1317.85,1221.13,1464.67
4793,21,35816.22,1136.15,36403.16,1,36893.61,595.44,1229.07,1151.37
4794,22,36772.28,936.38,37452.59,5,37741.78,609.96,1222.09,954.50
4795,36,60821.08,1529.75,61268.32,2,62309.17,1011.78,1217.08,1553.81
4796,34,81531.08,1344.66,81899.95,4,82856.89,1357.59,1231.68,1370.79
4797,30,23147.24,1437.22,23772.79,2,24677.72,384.57,1177.83,1445.16
4798,25,38166.16,984.31,38710.27,1,39213.19,633.81,1205.71,1003.75
4799,45,68884.61,1273.49,69404.00,4,70183.67,1146.20,1237.68,1294.86
4800,28,52748.86,1654.35,53175.09,5,54420.66,877.96,1238.69,1662.29
4801,1,9703.50,1154.61,10238.37,3,10850.60,159.24,1229.10,1168.64
4802,49,54392.03,1174.07,54881.88,3,55582.34,903.94,1228.05,1186.63
4803,45,16281.93,1571.39,16789.26,4,17821.61,268.91,1237.68,1580.98
4804,4,44166.93,1320.99,44704.21,4,45528.57,734.71,1206.64,1340.36
4805,7,45857.30,1576.94,46288.81,6,47456.34,761.91,1210.21,1582.74
4806,49,75765.26,1541.24,76162.32,2,77399.03,1261.73,1228.05,1558.07
4807,9,40056.12,1166.53,40392.15,3,41210.47,665.99,1209.60,1181.35
4808,36,24251.68,1120.08,24676.69,1,25490.29,402.40,1217.08,1128.29
4809,19,20115.72,2139.89,20563.72,4,22361.74,332.59,1231.84,2144.11
4810,1,75642.21,1856.40,76208.80,8,77718.45,1258.92,1229.10,1877.87
4811,10,14836.69,910.38,15424.69,1,15806.24,246.26,1271.32,928.67
4812,36,36897.33,1334.06,37049.58,3,38344.02,613.25,1217.08,1341.99
4813,9,16291.63,1113.15,16772.68,0,17400.70,269.53,1209.60,1114.61
4814,45,66987.35,1524.75,67516.80,3,68458.59,1113.56,1237.68,1550.93
4815,46,41158.72,1089.77,41611.77,2,42236.93,683.10,1205.78,1111.58
4816,42,30420.52,1038.93,30897.82,4,31414.11,505.65,1199.29,1061.59
4817,32,31281.23,1149.62,31780.19,4,32511.83,519.98,1190.19,1176.07
4818,32,73710.91,1162.56,74161.10,5,74864.44,1227.19,1190.19,1170.48
4819,6,48000.74,1049.47,48508.18,7,49194.11,797.43,1224.18,1068.47
4820,48,62084.50,792.19,62384.47,3,62992.67,1033.73,1221.13,819.56
4821,38,77579.39,1722.68,77969.02,6,79246.31,1291.74,1246.01,1740.95
4822,17,78035.04,1388.33,78486.58,6,79540.74,1298.51,1259.72,1391.86
4823,10,28472.89,1415.66,28889.79,7,30127.27,473.05,1271.32,1442.22
4824,50,82362.87,992.74,82744.77,5,83392.70,1371.53,1203.29,1005.11
4825,27,2252.46,1362.29,2806.94,1,3670.24,35.82,1274.00,1372.23
4826,50,32651.50,1100.72,33036.75,1,33861.76,542.64,1203.29,1110.04
4827,35,77518.35,1296.84,78201.68,7,78952.38,1289.95,1275.43,1313.65
4828,21,23906.13,1091.29,24303.29,2,25056.28,395.48,1229.07,1111.71
4829,25,23669.15,1268.01,24112.19,3,24958.94,393.24,1205.71,1275.33
4830,28,26251.29,1347.87,26624.05,1,27690.94,435.78,1238.69,1367.59
4831,47,53075.71,1645.46,53430.35,15,54920.63,881.73,1239.46,1664.17
4832,15,38037.18,1495.39,38564.77,1,39546.64,631.20,1236.04,1518.57
4833,4,62897.20,1132.39,63257.03,4,64137.21,1046.50,1206.64,1134.33
4834,29,77464.15,2157.34,77957.04,13,79885.14,1288.67,1212.03,2183.65
4835,9,58321.37,905.49,58899.59,2,59206.73,970.85,1209.60,925.35
4836,27,17811.43,1228.20,18164.49,2,19063.92,294.43,1274.00,1254.42
4837,26,80760.46,1895.58,81049.66,7,82903.84,1343.06,1223.49,1895.63
4838,19,22976.68,1061.36,23628.26,4,24020.83,380.87,1231.84,1062.42
4839,28,13070.69,1002.61,13384.46,1,14143.73,215.85,1238.69,1018.76
4840,17,7855.65,1242.91,8392.40,5,9183.33,129.55,1259.72,1259.12
4841,43,48812.41,1763.92,49134.08,8,50838.66,811.27,1249.83,1781.65
4842,41,9959.93,1293.98,10475.72,4,11209.66,163.82,1199.85,1311.22
4843,42,12128.47,941.46,12688.30,3,13072.76,199.84,1199.29,950.74
4844,50,25985.76,1025.82,26398.93,2,27129.74,432.04,1203.29,1028.96
4845,20,24460.67,1333.45,24765.18,1,25868.48,405.58,1228.61,1361.15
4846,45,52337.69,1342.04,52726.10,10,53943.46,870.10,1237.68,1365.83
4847,40,70651.70,1944.98,71050.27,9,72840.86,1176.11,1223.21,1963.22
4848,39,65865.61,1256.13,66261.41,3,67218.98,1096.34,1229.33,1271.90
4849,49,22771.80,1595.60,22868.59,4,24437.28,377.98,1228.05,1607.61
4850,23,21340.23,1524.73,21662.49,3,22909.14,353.25,1262.18,1533.89
4851,47,83577.14,1376.60,83967.66,5,85007.78,1390.74,1239.46,-1.00
4852,32,873.10,752.72,1339.54,1,1653.32,11.86,1190.19,769.52
4853,47,76103.33,1463.11,76486.65,8,77710.80,1266.80,1239.46,1483.88
4854,33,17425.99,983.79,17951.01,1,18390.17,287.61,1210.49,1002.73
4855,46,81994.61,672.09,82392.60,4,82629.33,1364.09,1205.78,672.11
4856,5,29682.75,1402.02,30223.45,8,31345.36,492.92,1243.78,1403.56
4857,43,38117.82,873.26,38736.15,3,39012.57,634.11,1249.83,896.55
4858,48,61186.06,1398.70,61700.62,4,62594.06,1018.25,1221.13,-1.00
4859,34,50949.42,1459.32,51504.79,6,52394.51,846.24,1231.68,1479.66
4860,40,27567.20,1107.25,27958.87,3,28638.80,457.83,1223.21,1127.32
4861,11,47950.58,1509.84,48526.30,8,49656.82,797.52,1250.04,1533.01
4862,50,63215.83,980.06,63549.40,2,64192.51,1052.22,1203.29,987.09
4863,3,3814.56,1292.27,4272.48,6,5082.60,60.96,1201.25,1303.46
4864,33,1060.70,900.27,1590.45,0,1944.64,16.13,1210.49,926.46
4865,11,39676.61,1337.81,40132.42,5,41111.31,659.62,1250.04,1350.31
4866,16,11500.41,970.47,12001.59,1,12471.17,189.84,1244.70,986.35
4867,18,57511.39,1494.03,57869.11,6,59102.60,956.66,1204.49,1521.74
4868,30,18603.49,976.12,19174.41,4,19679.04,308.24,1177.83,991.68
4869,48,37518.78,701.33,37866.32,0,38269.44,623.31,1221.13,716.02
4870,10,17236.51,1331.78,17580.31,4,18667.63,284.65,1271.32,1336.55
4871,18,47547.30,1929.05,48141.16,9,49762.45,789.82,1204.49,1942.23
4872,38,10182.82,1546.39,10813.89,1,11709.49,167.12,1246.01,1572.24
4873,19,2068.57,983.13,2583.03,0,3143.90,33.27,1231.84,988.26
4874,36,4573.73,1395.54,5020.04,9,6263.28,73.63,1217.08,1404.87
4875,13,82522.36,1164.85,82869.42,9,83900.74,1374.13,1223.93,1191.88
4876,46,12368.50,1756.90,12719.21,2,14223.62,204.89,1205.78,1785.86
4877,3,61386.26,1078.15,61813.65,2,62514.99,1020.21,1201.25,1091.32
4878,10,6027.15,990.19,6454.34,2,7106.93,97.81,1271.32,990.53
4879,38,9471.34,1258.74,9675.52,4,10710.11,155.75,1246.01,-1.00
4880,1,44131.90,1898.80,44657.53,11,46187.80,732.78,1229.10,1903.58
4881,27,40343.57,1130.96,40611.44,3,41562.53,669.41,1274.00,1149.52
4882,46,82349.82,1270.26,82661.48,3,83692.74,1370.28,1205.78,-1.00
4883,8,81767.33,1287.09,82180.96,3,83153.75,1360.56,1229.21,1288.74
4884,46,67508.72,620.64,68018.17,1,68074.22,1122.64,1205.78,634.69
4885,42,52109.45,1181.27,52602.02,2,53342.72,867.03,1199.29,1192.79
4886,17,39388.63,1646.25,39863.31,1,41054.05,655.14,1259.72,1668.24
4887,9,30924.98,1229.31,31273.41,1,32155.29,512.90,1209.60,1255.84
4888,6,81929.75,1114.17,82403.06,5,83137.97,1363.81,1224.18,1118.01
4889,43,52167.53,1314.99,52797.97,8,53660.25,868.19,1249.83,1323.53
4890,25,50129.65,1932.48,50610.43,9,52250.43,833.86,1205.71,1943.77
4891,39,20139.29,1083.83,20696.94,4,21206.55,333.94,1229.33,1095.77
4892,49,4210.52,913.35,4435.37,1,5238.99,67.24,1228.05,927.21
4893,28,81808.05,1126.16,82301.59,1,82988.01,1361.07,1238.69,1132.90
4894,33,27230.43,1405.52,27810.89,4,28706.65,451.78,1210.49,1418.51
4895,37,38415.96,1016.46,38953.79,2,39549.15,637.33,1252.55,1027.92
4896,9,10073.27,738.31,10606.47,5,10850.68,165.08,1209.60,742.91
4897,18,72431.70,1815.04,72814.04,7,74451.77,1205.17,1204.49,1815.61
4898,21,2556.07,1195.21,3059.10,5,3776.46,39.79,1229.07,1214.60
4899,2,72165.32,894.19,72769.60,5,73129.37,1200.95,1225.11,-1.00
4900,43,12208.28,1153.57,12669.62,2,13465.32,202.01,1249.83,1172.10
4901,38,76687.06,1145.34,77376.28,3,77912.01,1276.65,1246.01,1148.53
4902,40,63191.83,834.95,63535.57,2,64061.32,1050.87,1223.21,839.75
4903,36,14347.64,1015.16,14867.14,1,15350.20,237.13,1217.08,1043.51
4904,50,49025.75,1203.93,49478.01,6,50320.66,814.78,1203.29,1230.02
4905,43,27155.83,860.41,27445.85,5,28105.68,450.23,1249.83,875.77
4906,37,15462.02,887.17,15963.01,4,16329.07,256.66,1252.55,897.46
4907,15,74299.83,1557.82,74764.78,10,76101.23,1237.22,1236.04,1578.47
4908,28,34988.29,1292.72,35331.24,1,36320.87,581.07,1238.69,1316.80
4909,18,34517.10,869.53,34801.79,3,35365.99,573.90,1204.49,892.22
4910,34,14814.11,1353.07,15317.33,5,16159.65,244.64,1231.68,1373.41
4911,22,33223.14,1423.34,33704.43,6,34717.63,551.61,1222.09,1424.80
4912,11,75437.99,1316.21,75926.22,8,77045.22,1255.13,1250.04,1339.45
4913,13,31470.62,1409.38,32073.74,5,32936.75,522.91,1223.93,1433.39
4914,4,82355.33,1265.58,82858.80,2,83736.19,1370.31,1206.64,1268.77
4915,22,81920.63,1340.97,82314.83,1,83299.80,1362.68,1222.09,1345.56
4916,7,12699.01,1363.84,13487.13,2,14156.69,208.65,1210.21,1372.91
4917,43,15480.31,779.99,16178.92,3,16375.65,255.33,1249.83,784.76
4918,24,74661.94,1491.44,75117.75,9,76278.63,1242.25,1273.36,1496.26
4919,4,34017.75,1164.45,34516.20,0,35129.85,565.58,1206.64,1172.95
4920,28,519.69,1869.32,737.82,5,2374.26,6.30,1238.69,1886.69
4921,15,23835.04,584.17,24399.12,0,24410.08,394.38,1236.04,603.51
4922,1,51720.57,1794.85,52162.81,10,53735.54,860.59,1229.10,1803.93
4923,3,69147.30,1528.66,69669.53,7,70885.98,1150.94,1201.25,1555.94
4924,14,11602.66,981.76,11918.86,3,12674.74,192.08,1223.04,1005.32
4925,38,9699.18,2285.20,10246.58,5,12023.89,159.18,1246.01,2300.34
4926,50,79777.59,937.11,80029.34,0,80704.38,1327.81,1203.29,943.80
4927,1,64966.74,873.39,65119.96,5,65819.64,1081.65,1229.10,891.95
4928,38,51121.95,1674.55,51789.52,9,52968.97,849.28,1246.01,1675.64
4929,38,66584.66,1375.82,66810.13,3,67925.84,1107.63,1246.01,1380.97
4930,21,37152.75,1219.14,37424.15,6,38421.12,617.55,1229.07,1232.31
4931,48,65631.85,1354.51,65983.22,0,66969.86,1092.18,1221.13,1378.77
4932,29,32218.61,886.05,32666.64,2,33200.54,535.40,1212.03,899.70
4933,5,21204.43,1373.49,21401.92,4,22691.63,351.50,1243.78,1380.74
4934,49,63087.20,300.00,63377.73,0,63397.36,1049.78,1228.05,307.82
4935,10,36385.44,947.08,36702.36,1,37439.91,604.33,1271.32,-1.00
4936,28,84943.80,1436.63,85367.38,3,86476.96,1413.18,1238.69,1454.30
4937,21,30336.46,784.91,31025.45,0,31154.40,503.26,1229.07,786.78
4938,50,79732.58,1489.30,80276.69,5,81194.56,1327.29,1203.29,1505.03
4939,7,80731.41,1477.64,81208.38,8,82433.85,1343.47,1210.21,1487.29
4940,3,21056.91,1267.25,21428.76,4,22403.43,348.27,1201.25,1291.97
4941,45,69034.49,1159.72,69476.89,3,70156.61,1149.44,1237.68,1168.24
4942,47,37487.03,914.87,37931.03,3,38510.35,623.63,1239.46,922.44
4943,20,79400.88,1924.99,79920.07,2,81402.30,1321.24,1228.61,1941.95
4944,19,39027.43,1086.27,39529.24,2,40203.57,648.18,1231.84,1109.39
4945,35,64393.21,838.32,64840.72,8,65453.77,1071.80,1275.43,852.32
4946,4,40495.41,996.35,41036.45,3,41475.63,672.43,1206.64,1018.87
4947,5,19819.54,985.31,20306.08,0,20750.29,328.03,1243.78,991.93
4948,1,17394.65,1384.92,17669.98,4,18803.65,287.06,1229.10,1401.27
4949,4,36837.53,1166.70,37163.01,4,37958.67,612.62,1206.64,1195.42
4950,12,65424.90,700.45,65797.86,1,66098.45,1087.91,1166.39,723.95
4951,27,52348.21,1248.71,52960.71,4,53621.96,871.30,1274.00,1256.70
4952,42,59625.41,1479.12,60210.29,3,61137.94,991.63,1199.29,1508.11
4953,23,24519.22,631.40,24981.07,3,25181.82,406.55,1262.18,657.18
4954,25,41702.62,658.99,42193.86,5,42396.01,693.27,1205.71,663.64
4955,21,3997.10,1341.62,4435.09,3,5331.78,63.93,1229.07,1359.36
4956,24,70695.33,1542.80,71193.59,6,72289.82,1177.25,1273.36,1564.65
4957,25,85649.10,791.83,86203.75,4,86445.74,1425.44,1205.71,800.85
4958,45,35240.41,1314.92,35754.98,6,36581.41,585.91,1237.68,1321.14
4959,46,1096.48,1456.95,1488.80,6,2548.65,15.79,1205.78,1471.35
4960,32,14735.25,1257.57,15177.70,6,15955.06,244.50,1190.19,1262.34
4961,32,56538.11,1076.81,57040.33,6,57579.16,939.64,1190.19,1101.79
4962,5,53044.22,1306.51,53423.82,6,54433.03,881.39,1243.78,1326.07
4963,36,68231.46,1366.02,68743.47,7,69828.66,1134.53,1217.08,1368.80
4964,46,22013.89,1215.08,22566.05,1,23172.63,365.59,1205.78,1215.09
4965,42,66113.45,1154.94,66590.35,4,67356.71,1099.63,1199.29,1158.14
4966,49,59503.54,1412.95,60110.11,6,60856.76,990.70,1228.05,1428.95
4967,42,28052.93,1169.68,28576.89,1,29187.21,464.85,1199.29,1192.10
4968,39,47276.93,1245.83,47835.53,7,48657.90,785.50,1229.33,1251.37
4969,16,12848.20,995.10,13235.07,3,13850.30,212.07,1244.70,1007.69
4970,33,39249.24,1210.20,39878.42,6,40428.32,651.69,1210.49,1235.58
4971,49,76206.77,953.74,76755.36,6,77153.45,1268.92,1228.05,-1.00
4972,21,36514.37,1212.08,36973.51,0,37700.16,606.52,1229.07,1234.17
4973,9,72633.52,1562.02,73165.69,8,74459.72,1208.98,1209.60,1584.25
4974,6,51174.61,1738.25,51656.03,4,52876.04,849.96,1224.18,-1.00
4975,45,16741.00,953.22,17325.10,1,17651.33,276.30,1237.68,960.64
4976,35,50355.57,1144.58,50819.34,10,51666.63,836.79,1275.43,1146.17
4977,39,43889.01,1052.23,44324.33,3,44942.27,728.62,1229.33,1080.34
4978,22,34544.23,913.71,34970.19,2,35463.44,574.04,1222.09,934.15
4979,41,10504.18,1379.62,11072.07,4,11829.05,172.27,1199.85,1408.40
4980,5,36102.66,1061.00,36630.01,2,37174.88,600.06,1243.78,1077.03
4981,42,6434.60,1263.61,7173.34,6,7685.81,104.78,1199.29,1282.69
4982,23,8682.02,982.93,9154.89,9,9884.83,142.23,1262.18,996.85
4983,17,35997.39,1133.18,36289.65,4,37109.17,598.92,1259.72,-1.00
4984,12,26488.29,1077.18,27027.44,3,27642.23,439.75,1166.39,1101.84
4985,23,80029.36,1197.26,80525.97,3,81297.19,1332.78,1262.18,1216.89
4986,16,32640.63,1281.06,33138.65,6,33876.94,541.02,1244.70,1309.87
4987,3,65553.61,892.56,66010.69,3,66434.56,1091.32,1201.25,917.46
4988,30,45938.52,1304.31,46413.56,3,47253.42,763.56,1177.83,1318.21
4989,22,60987.87,1171.02,61539.79,4,62133.09,1013.88,1222.09,1177.58
4990,9,22558.17,1835.98,23103.74,1,24410.74,374.57,1209.60,1860.20
4991,29,81498.80,1348.16,81890.19,0,82926.03,1356.34,1212.03,1376.57
4992,47,45932.54,1439.47,46383.72,6,47314.20,763.33,1239.46,1457.05
4993,37,71905.62,1389.27,72560.23,6,73246.95,1197.11,1252.55,1393.02
4994,23,31693.37,1518.50,32316.82,3,33300.26,525.67,1262.18,1540.72
4995,13,8754.18,1447.35,9262.07,0,10249.34,144.30,1223.93,1476.57
4996,32,58294.01,1589.85,58773.30,4,59872.01,970.14,1190.19,1594.79
4997,46,797.43,1025.80,975.59,2,1941.07,11.17,1205.78,1048.82
4998,47,41174.55,941.30,41646.41,3,42155.52,684.42,1239.46,949.15
4999,48,16828.52,1209.05,17235.55,6,18106.97,277.63,1221.13,1212.38
5000,23,54370.85,1245.94,54706.02,3,55717.70,903.42,1262.18,1269.13
5001,45,84739.88,1727.37,85050.07,1,86475.32,1410.36,1237.68,1743.45
5002,17,40227.52,1473.78,40773.29,2,41655.09,668.74,1259.72,1492.30
5003,40,70730.91,2411.89,71031.11,7,73440.54,1177.20,1223.21,2412.16
5004,21,43964.66,1879.49,44373.86,6,45836.06,731.21,1229.07,1893.85
5005,2,42965.92,1162.26,43468.64,7,44368.19,714.01,1225.11,1183.16
5006,37,80545.19,952.10,81266.44,2,81457.97,1339.81,1252.55,971.64
5007,6,76990.34,1503.60,77465.32,10,78677.02,1281.55,1224.18,1509.38
5008,44,67975.97,907.29,68372.10,7,69052.90,1131.55,1197.90,915.48
5009,18,25713.56,940.21,26347.71,0,26767.17,426.61,1204.49,944.11
5010,30,47157.01,1870.46,47687.96,12,49165.81,784.81,1177.83,1895.19
5011,22,19488.87,1469.71,19967.38,3,20901.89,322.41,1222.09,1480.35
5012,33,38476.61,1595.17,38896.00,4,40119.23,639.24,1210.49,1599.87
5013,30,41955.57,971.57,42566.61,1,42949.39,697.27,1177.83,978.65
5014,17,71949.75,655.24,72615.80,3,72632.15,1197.56,1259.72,660.32
5015,43,77585.41,1281.96,78254.18,11,79064.01,1290.28,1249.83,1304.38
5016,32,35894.03,1149.45,36251.43,5,36988.13,597.05,1190.19,1172.45
5017,42,1694.04,1418.75,2196.70,2,3097.79,25.49,1199.29,1433.03
5018,14,74562.46,1754.22,75018.63,7,76592.55,1240.95,1223.04,1770.52
5019,10,15223.35,1026.45,15576.60,3,16320.57,250.96,1271.32,1029.85
5020,47,53878.05,1588.34,54171.45,13,55723.30,895.51,1239.46,1618.01
5021,36,2229.99,1029.07,2613.13,4,3364.97,35.96,1217.08,1052.00
5022,34,34677.14,966.30,35318.11,2,35648.16,575.29,1231.68,986.24
5023,9,85328.83,921.07,86036.17,4,86242.78,1419.78,1209.60,933.11
5024,42,8763.80,773.72,9142.73,3,9628.27,145.00,1199.29,786.99
5025,28,36683.13,1233.94,36768.64,2,38021.55,610.12,1238.69,1241.86
5026,11,26674.03,1518.55,27200.53,5,28290.48,442.30,1250.04,1527.48
5027,14,78339.13,1737.62,79058.07,7,80317.53,1303.33,1223.04,1761.94
5028,39,75260.58,1039.87,75766.09,6,76253.34,1251.85,1229.33,1051.73
5029,47,20683.60,964.54,21023.22,4,21628.90,342.29,1239.46,977.26
5030,19,7153.77,1412.78,7592.56,3,8673.85,116.91,1231.84,1419.33
5031,15,54336.71,1326.56,54601.07,1,55727.86,903.08,1236.04,1352.05
5032,28,29191.27,1194.16,29800.54,2,30408.53,484.37,1238.69,-1.00
5033,24,58159.39,1212.79,58685.70,3,59432.35,967.80,1273.36,1240.16
5034,8,2944.63,1163.39,3423.92,4,4209.71,46.25,1229.21,1185.68
5035,43,11587.88,1706.68,12122.74,7,13542.84,192.09,1249.83,1711.13
5036,9,59406.55,942.06,59718.29,2,60366.07,988.38,1209.60,964.53
5037,47,18496.29,592.49,18924.93,4,19202.24,305.81,1239.46,621.74
5038,33,74206.83,1506.86,74828.06,6,75781.28,1234.93,1210.49,1524.62
5039,33,5125.23,792.96,5443.56,4,6001.98,84.37,1210.49,797.06
5040,19,18685.56,766.92,19289.56,5,19420.59,310.29,1231.84,777.57
5041,3,86413.44,1381.45,86860.38,5,87849.74,1437.93,1201.25,1385.66
5042,10,37593.56,1075.71,37904.90,4,38758.40,623.63,1271.32,1099.24
5043,40,60862.46,1119.56,61382.38,2,62034.95,1012.27,1223.21,1128.63
5044,47,15902.90,1105.82,16562.55,4,16963.42,263.03,1239.46,1124.75
5045,42,52790.86,1719.45,53209.89,5,54463.22,878.21,1199.29,1739.18
5046,1,62826.37,1035.30,63405.80,3,63864.01,1045.59,1229.10,1062.48
5047,29,27233.30,761.30,27793.31,1,28038.87,452.85,1212.03,767.43
5048,50,71709.47,973.92,72166.53,5,72768.13,1193.61,1203.29,992.81
5049,34,52249.17,1653.02,52841.71,7,54156.84,868.92,1231.68,1676.03
5050,13,33703.98,935.68,34255.23,1,34584.72,560.34,1223.93,945.64
5051,1,48250.78,1266.97,48548.00,5,49509.27,803.01,1229.10,1269.85
5052,34,49978.26,1400.85,50314.12,10,51650.48,830.54,1231.68,1406.65
5053,29,14469.60,732.53,14929.35,4,15216.64,238.37,1212.03,759.60
5054,48,34968.49,1045.98,35573.89,3,35958.76,579.93,1221.13,1074.75
5055,47,29806.56,925.58,30254.98,1,30811.16,494.54,1239.46,943.62
5056,13,34704.33,1273.49,35425.04,2,36020.13,577.30,1223.93,1289.88
5057,48,65908.86,1463.09,66503.32,6,67336.67,1096.00,1221.13,1489.75
5058,49,41764.53,953.23,42182.32,6,42745.51,694.86,1228.05,977.47
5059,29,81383.69,1670.59,81657.17,1,83003.55,1354.06,1212.03,1690.16
5060,39,25527.17,1329.58,25997.92,4,26959.64,422.89,1229.33,1357.58
