order_id,merchant_id,confirm_time,true_kpt,rider_arrival_time,restaurent_load,for_time,order_time
4267,161,1772347779.00,2088.00,1772350110.00,1.06,1772350017.44,822.00
1231,32,1772347781.00,1573.00,1772349438.00,0.42,1772349490.29,822.00
3139,164,1772347790.00,1367.00,1772349320.00,0.74,1772349410.57,822.00
4782,115,1772347796.00,1351.00,1772349191.00,0.61,1772349239.68,822.00
2655,6,1772347806.00,1587.00,1772349416.00,0.87,1772349519.76,823.00
3664,162,1772347832.00,1526.00,1772349547.00,0.65,1772349446.12,823.00
267,54,1772347867.00,1069.00,1772349174.00,0.22,1772348988.28,824.00
112,180,1772347902.00,1351.00,1772349256.00,0.74,1772349366.92,824.00
3633,102,1772347929.00,1277.00,1772349421.00,0.44,1772349277.68,825.00
3167,26,1772347941.00,1512.00,1772349638.00,0.27,1772349504.88,825.00
1079,115,1772347941.00,1454.00,1772349417.00,0.50,1772349477.12,825.00
912,167,1772347943.00,1744.00,1772349774.00,0.74,1772349865.65,825.00
1105,171,1772347951.00,2006.00,1772350014.00,0.93,1772350127.97,825.00
1795,104,1772347965.00,1150.00,1772349175.00,0.21,1772349168.20,825.00
2094,16,1772347967.00,1811.00,1772349912.00,0.80,1772349899.48,825.00
1017,173,1772347970.00,1746.00,1772349994.00,0.96,1772349845.96,825.00
4749,27,1772347976.00,1330.00,1772349356.00,0.39,1772349371.80,825.00
4408,139,1772347981.00,1619.00,1772349674.00,0.31,1772349647.96,825.00
4609,194,1772348006.00,1257.00,1772349545.00,0.46,1772349337.72,826.00
2372,35,1772348020.00,1133.00,1772349187.00,0.38,1772349222.24,826.00
3486,175,1772348023.00,1543.00,1772349492.00,1.06,1772349621.81,826.00
2217,150,1772348101.00,1205.00,1772349458.00,0.41,1772349371.96,827.00
1320,159,1772348105.00,1239.00,1772349368.00,0.42,1772349417.52,828.00
4773,152,1772348129.00,1387.00,1772349773.00,0.58,1772349605.72,828.00
2524,61,1772348133.00,1581.00,1772349736.00,0.45,1772349779.52,828.00
402,58,1772348149.00,2043.00,1772350464.00,0.95,1772350331.48,828.00
2682,34,1772348209.00,1458.00,1772349765.00,0.20,1772349703.40,829.00
3509,164,1772348211.00,1378.00,1772349818.00,0.70,1772349693.48,829.00
2585,177,1772348219.00,1280.00,1772349739.00,0.27,1772349773.17,829.00
577,172,1772348220.00,1366.00,1772349721.00,0.42,1772349650.28,829.00
215,186,1772348269.00,1660.00,1772350206.00,1.10,1772350083.12,830.00
2019,136,1772348287.00,1179.00,1772349377.00,0.25,1772349517.52,831.00
2357,20,1772348291.00,1882.00,1772350466.00,0.88,1772350574.21,831.00
2774,55,1772348298.00,1642.00,1772349835.00,1.08,1772350086.36,831.00
2270,11,1772348302.00,1932.00,1772350281.00,1.10,1772350414.77,831.00
1145,64,1772348316.00,1864.00,1772350260.00,0.96,1772350377.09,831.00
754,34,1772348324.00,1540.00,1772349863.00,0.74,1772349953.69,831.00
2367,93,1772348333.00,1094.00,1772349691.00,0.30,1772349475.48,831.00
4765,71,1772348336.00,1479.00,1772349780.00,0.62,1772349856.53,831.00
2594,48,1772348371.00,1597.00,1772350099.00,1.10,1772350127.60,832.00
2114,17,1772348382.00,1727.00,1772350223.00,0.71,1772350310.09,832.00
4549,180,1772348382.00,1215.00,1772349863.00,0.23,1772349893.45,832.00
1861,97,1772348391.00,1604.00,1772350236.00,0.42,1772350069.40,832.00
1427,91,1772348392.00,1123.00,1772349587.00,0.32,1772349566.16,832.00
1400,162,1772348395.00,1931.00,1772350218.00,0.89,1772350448.16,832.00
3372,51,1772348410.00,1380.00,1772350079.00,0.41,1772349864.84,833.00
1711,153,1772348420.00,1503.00,1772349977.00,0.71,1772350026.32,833.00
788,196,1772348460.00,1245.00,1772349895.00,0.17,1772349738.64,833.00
2848,180,1772348500.00,1472.00,1772350142.00,0.86,1772350247.93,834.00
1942,89,1772348505.00,1617.00,1772350271.00,0.98,1772350391.21,834.00
1436,109,1772348529.00,1965.00,1772350607.00,0.90,1772350628.24,835.00
4283,136,1772348535.00,1313.00,1772350125.00,0.25,1772350157.61,835.00
1519,179,1772348537.00,1705.00,1772350232.00,0.58,1772350303.97,835.00
4468,117,1772348575.00,2011.00,1772350754.00,0.92,1772350866.77,835.00
3610,36,1772348577.00,1729.00,1772350602.00,0.50,1772350380.36,835.00
1678,200,1772348594.00,1309.00,1772350080.00,0.35,1772349963.52,836.00
2337,77,1772348597.00,1826.00,1772350364.00,1.02,1772350566.00,836.00
4339,146,1772348608.00,1669.00,1772350541.00,0.49,1772350602.17,836.00
1412,23,1772348616.00,1899.00,1772350712.00,0.77,1772350634.28,836.00
3871,44,1772348651.00,1751.00,1772350385.00,0.79,1772350521.80,837.00
910,86,1772348676.00,1705.00,1772350489.00,0.86,1772350498.56,837.00
139,150,1772348679.00,1110.00,1772349762.00,0.18,1772349786.33,837.00
2442,41,1772348697.00,1562.00,1772350159.00,0.26,1772350304.32,837.00
403,121,1772348712.00,1942.00,1772350640.00,0.75,1772350769.76,838.00
1650,3,1772348735.00,1970.00,1772350804.00,1.11,1772350859.80,838.00
3754,9,1772348736.00,1202.00,1772350222.00,0.50,1772350019.36,838.00
131,115,1772348741.00,1300.00,1772350309.00,0.49,1772350128.40,838.00
1315,189,1772348751.00,1728.00,1772350430.00,1.06,1772350559.33,838.00
4101,9,1772348768.00,1745.00,1772350744.00,0.89,1772350631.16,839.00
4119,131,1772348772.00,1732.00,1772350463.00,0.59,1772350603.16,839.00
497,25,1772348776.00,1714.00,1772350751.00,0.80,1772350598.48,839.00
4089,82,1772348844.00,1569.00,1772350304.00,0.91,1772350534.20,840.00
2358,24,1772348892.00,1552.00,1772350541.00,0.80,1772350638.65,841.00
1744,88,1772348894.00,1980.00,1772351009.00,0.92,1772351121.53,841.00
2465,169,1772348898.00,1263.00,1772350139.00,0.47,1772350197.53,841.00
3157,95,1772348903.00,1346.00,1772350161.00,0.24,1772350192.65,841.00
1154,83,1772348905.00,1804.00,1772350943.00,0.64,1772350802.92,841.00
536,147,1772348915.00,1790.00,1772350747.00,1.06,1772350856.96,841.00
4155,198,1772348916.00,1473.00,1772350676.00,0.30,1772350714.73,841.00
3441,6,1772348951.00,1536.00,1772350726.00,0.76,1772350605.08,842.00
2324,93,1772348959.00,1441.00,1772350347.00,0.44,1772350471.80,842.00
2966,142,1772348965.00,1471.00,1772350700.00,0.76,1772350553.96,842.00
604,89,1772348993.00,1337.00,1772350295.00,0.69,1772350433.20,842.00
3126,29,1772348994.00,1373.00,1772350470.00,0.45,1772350433.12,842.00
2258,62,1772348996.00,1293.00,1772350499.00,0.22,1772350527.41,842.00
3826,116,1772349003.00,1778.00,1772350665.00,1.04,1772350919.92,843.00
386,107,1772349005.00,1389.00,1772350586.00,0.61,1772350661.57,843.00
421,174,1772349009.00,1214.00,1772350156.00,0.42,1772350283.16,843.00
4803,5,1772349026.00,1541.00,1772350492.00,0.23,1772350613.96,843.00
902,19,1772349042.00,1869.00,1772350906.00,0.92,1772351033.64,843.00
383,48,1772349087.00,1787.00,1772350910.00,0.59,1772350966.04,844.00
107,142,1772349110.00,1410.00,1772350712.00,0.57,1772350602.88,844.00
75,132,1772349135.00,1428.00,1772350570.00,0.45,1772350636.36,845.00
4968,194,1772349139.00,1509.00,1772350882.00,0.65,1772350962.61,845.00
815,38,1772349140.00,1284.00,1772350324.00,0.18,1772350457.96,845.00
4066,58,1772349174.00,1429.00,1772350486.00,0.16,1772350632.20,845.00
376,112,1772349201.00,1553.00,1772350674.00,0.86,1772350779.21,846.00
4926,181,1772349202.00,1762.00,1772351004.00,0.59,1772351048.92,846.00
1048,79,1772349233.00,1756.00,1772351186.00,0.53,1772351252.21,846.00
3052,159,1772349239.00,1204.00,1772350471.00,0.45,1772350520.24,846.00
1511,188,1772349249.00,1068.00,1772350204.00,0.17,1772350360.52,847.00
1689,120,1772349255.00,1287.00,1772350813.00,0.21,1772350840.33,847.00
2282,36,1772349259.00,1708.00,1772350998.00,0.36,1772351044.05,847.00
3851,73,1772349274.00,1204.00,1772350576.00,0.39,1772350545.04,847.00
183,150,1772349298.00,1828.00,1772351384.00,1.01,1772351270.72,847.00
4848,147,1772349315.00,1661.00,1772351043.00,0.46,1772351054.20,848.00
3536,126,1772349376.00,1889.00,1772351406.00,0.76,1772351382.56,849.00
2507,110,1772349387.00,1379.00,1772350833.00,0.32,1772350873.41,849.00
3736,150,1772349387.00,1506.00,1772350980.00,0.65,1772350986.12,849.00
172,46,1772349391.00,1285.00,1772350972.00,0.44,1772350745.68,849.00
1559,74,1772349398.00,1446.00,1772350984.00,0.16,1772351005.57,849.00
835,73,1772349410.00,2139.00,1772351435.00,1.10,1772351707.12,849.00
3115,98,1772349445.00,1259.00,1772350872.00,0.56,1772350780.60,850.00
3015,55,1772349468.00,1544.00,1772351012.00,0.78,1772351107.49,850.00
1304,164,1772349474.00,1875.00,1772351363.00,1.10,1772351502.64,850.00
3250,181,1772349506.00,1911.00,1772351363.00,0.88,1772351544.96,851.00
1646,45,1772349513.00,1552.00,1772350981.00,0.71,1772351068.81,851.00
3141,24,1772349536.00,1559.00,1772351062.00,0.66,1772351202.96,851.00
3042,88,1772349540.00,1836.00,1772351445.00,0.86,1772351504.96,851.00
4129,13,1772349543.00,1395.00,1772351019.00,0.33,1772351005.60,852.00
2522,82,1772349551.00,1663.00,1772351465.00,1.05,1772351593.37,852.00
4974,108,1772349569.00,1596.00,1772351422.00,0.18,1772351446.45,852.00
3448,42,1772349582.00,1766.00,1772351528.00,0.94,1772351643.65,852.00
4903,39,1772349598.00,1935.00,1772351672.00,1.10,1772351806.73,852.00
602,39,1772349625.00,1898.00,1772351498.00,1.02,1772351674.76,853.00
814,9,1772349634.00,1705.00,1772351603.00,0.80,1772351453.24,853.00
1802,92,1772349638.00,1530.00,1772351166.00,0.52,1772351254.88,853.00
1930,1,1772349642.00,1838.00,1772351722.00,0.58,1772351793.73,853.00
4032,125,1772349665.00,2109.00,1772351828.00,1.05,1772351956.73,854.00
3387,51,1772349680.00,1612.00,1772351438.00,0.86,1772351543.93,854.00
883,27,1772349701.00,1440.00,1772351039.00,0.19,1772351185.80,854.00
2900,118,1772349743.00,1233.00,1772351209.00,0.28,1772351032.36,855.00
816,120,1772349754.00,1554.00,1772351319.00,0.41,1772351370.21,855.00
1431,149,1772349767.00,1515.00,1772351548.00,0.40,1772351340.64,855.00
4369,60,1772349780.00,2135.00,1772351968.00,1.06,1772352097.45,855.00
401,119,1772349794.00,1782.00,1772351594.00,0.93,1772351702.36,856.00
2663,17,1772349828.00,1825.00,1772351587.00,0.85,1772351690.89,856.00
2831,170,1772349874.00,1961.00,1772351953.00,0.89,1772352062.05,857.00
2567,106,1772349878.00,1102.00,1772351271.00,0.23,1772351301.33,857.00
4278,138,1772349895.00,1716.00,1772351586.00,0.79,1772351731.20,857.00
4917,88,1772349900.00,1490.00,1772351649.00,0.79,1772351513.16,857.00
729,68,1772349904.00,1243.00,1772351126.00,0.41,1772351207.56,858.00
476,142,1772349907.00,1676.00,1772351575.00,0.40,1772351625.49,858.00
3797,12,1772349909.00,1649.00,1772351760.00,1.10,1772351700.60,858.00
4337,77,1772349914.00,1359.00,1772351408.00,0.46,1772351350.84,858.00
3572,135,1772349934.00,1616.00,1772351576.00,0.89,1772351685.17,858.00
3393,156,1772349940.00,1786.00,1772351642.00,0.80,1772351836.88,858.00
822,141,1772349950.00,1861.00,1772352062.00,0.85,1772351933.12,858.00
2092,183,1772349952.00,1488.00,1772351527.00,0.90,1772351637.73,858.00
2579,82,1772349989.00,1550.00,1772351617.00,0.70,1772351703.85,859.00
3106,91,1772349995.00,1623.00,1772351661.00,0.62,1772351717.76,859.00
1943,152,1772350002.00,1543.00,1772351745.00,0.74,1772351661.28,859.00
1031,158,1772350010.00,1369.00,1772351464.00,0.32,1772351438.80,859.00
1111,16,1772350037.00,1109.00,1772351180.00,0.24,1772351211.65,860.00
327,5,1772350090.00,1910.00,1772351889.00,0.92,1772352002.01,861.00
1814,89,1772350117.00,1998.00,1772352033.00,0.85,1772352137.01,861.00
4586,15,1772350144.00,1493.00,1772351703.00,0.52,1772351767.41,862.00
4418,39,1772350155.00,1352.00,1772351618.00,0.32,1772351558.52,862.00
2493,62,1772350161.00,1580.00,1772351831.00,0.22,1772351783.16,862.00
2852,117,1772350164.00,1456.00,1772351589.00,0.18,1772351612.37,862.00
4938,59,1772350196.00,1559.00,1772351705.00,0.83,1772351874.60,862.00
1674,189,1772350208.00,1618.00,1772351723.00,0.68,1772351927.96,863.00
3158,16,1772350214.00,1637.00,1772351886.00,1.02,1772352010.77,863.00
2328,138,1772350271.00,1213.00,1772351428.00,0.32,1772351468.53,864.00
1994,114,1772350290.00,1075.00,1772351420.00,0.23,1772351411.72,864.00
4138,60,1772350298.00,2160.00,1772352379.00,1.10,1772352601.48,864.00
2793,29,1772350319.00,1481.00,1772351773.00,0.60,1772351847.25,864.00
4860,8,1772350339.00,1590.00,1772351818.00,0.33,1772351980.24,865.00
4831,53,1772350361.00,1710.00,1772351976.00,0.95,1772352203.48,865.00
4971,153,1772350361.00,1935.00,1772352290.00,0.85,1772352413.00,865.00
2184,143,1772350384.00,1711.00,1772352154.00,0.85,1772352216.52,866.00
3559,114,1772350409.00,1608.00,1772351907.00,0.25,1772351939.25,866.00
4750,62,1772350444.00,1955.00,1772352535.00,0.90,1772352525.24,867.00
4288,39,1772350456.00,1554.00,1772352234.00,0.56,1772352097.32,867.00
1525,30,1772350468.00,1123.00,1772351861.00,0.24,1772351892.17,867.00
4005,198,1772350472.00,1795.00,1772352515.00,0.75,1772352366.64,867.00
3151,145,1772350496.00,1705.00,1772352337.00,0.55,1772352294.12,867.00
1227,148,1772350526.00,1260.00,1772351761.00,0.29,1772351797.93,868.00
2984,104,1772350539.00,1506.00,1772352115.00,0.52,1772352121.40,868.00
233,137,1772350571.00,1259.00,1772351744.00,0.30,1772351782.37,869.00
791,162,1772350580.00,1200.00,1772351952.00,0.22,1772351980.17,869.00
1377,94,1772350586.00,1496.00,1772352014.00,0.78,1772352189.08,869.00
2737,169,1772350587.00,1618.00,1772352424.00,0.37,1772352470.17,869.00
4919,19,1772350610.00,1923.00,1772352795.00,1.04,1772352921.69,869.00
3663,20,1772350643.00,1825.00,1772352756.00,1.06,1772352612.20,870.00
4425,28,1772350673.00,1445.00,1772352238.00,0.23,1772352164.20,870.00
3329,195,1772350688.00,2067.00,1772352938.00,0.98,1772352888.08,871.00
3319,191,1772350688.00,1292.00,1772351956.00,0.33,1772351997.97,871.00
4270,19,1772350704.00,2076.00,1772352988.00,1.06,1772352926.68,871.00
1540,153,1772350722.00,1767.00,1772352670.00,0.45,1772352726.13,871.00
646,152,1772350729.00,1449.00,1772352347.00,0.80,1772352444.77,871.00
1458,64,1772350785.00,1610.00,1772352548.00,0.98,1772352667.73,872.00
3508,145,1772350790.00,1783.00,1772352500.00,0.57,1772352665.00,872.00
427,161,1772350825.00,1659.00,1772352432.00,0.47,1772352565.92,873.00
1268,78,1772350826.00,1327.00,1772352216.00,0.21,1772352193.80,873.00
3011,61,1772350868.00,1644.00,1772352604.00,0.98,1772352645.48,874.00
4647,192,1772350882.00,1362.00,1772352185.00,0.77,1772352279.05,874.00
322,71,1772350887.00,1159.00,1772352025.00,0.33,1772352066.85,874.00
2948,84,1772350915.00,1763.00,1772352851.00,0.92,1772352812.28,874.00
118,163,1772350921.00,1405.00,1772352351.00,0.47,1772352396.04,874.00
1189,186,1772350943.00,1950.00,1772352954.00,0.95,1772353020.36,875.00
1349,133,1772351010.00,1564.00,1772352547.00,0.64,1772352665.68,876.00
1032,76,1772351037.00,1198.00,1772352410.00,0.35,1772352454.13,876.00
1490,192,1772351049.00,1682.00,1772352778.00,0.31,1772352793.56,877.00
3817,158,1772351062.00,1428.00,1772352446.00,0.60,1772352520.73,877.00
457,135,1772351080.00,1731.00,1772352905.00,1.06,1772352951.84,877.00
3935,190,1772351090.00,1436.00,1772352465.00,0.57,1772352611.04,877.00
4352,8,1772351105.00,1938.00,1772353038.00,0.89,1772353173.56,878.00
2060,40,1772351116.00,1187.00,1772352517.00,0.40,1772352566.77,878.00
3636,146,1772351122.00,1762.00,1772352839.00,0.64,1772352918.17,878.00
1544,30,1772351123.00,1749.00,1772353142.00,0.95,1772353004.12,878.00
3456,152,1772351158.00,1944.00,1772353227.00,0.89,1772353335.93,878.00
2042,2,1772351161.00,1665.00,1772353081.00,0.70,1772353167.01,878.00
6,74,1772351169.00,2072.00,1772353405.00,0.97,1772353368.16,879.00
4383,4,1772351198.00,1929.00,1772353404.00,0.98,1772353524.33,879.00
3694,129,1772351220.00,1584.00,1772352821.00,0.85,1772352925.13,879.00
3216,25,1772351252.00,1792.00,1772353283.00,0.61,1772353128.32,880.00
2451,49,1772351316.00,1172.00,1772352437.00,0.21,1772352464.21,881.00
1721,134,1772351350.00,1678.00,1772353004.00,0.94,1772353164.28,882.00
2400,5,1772351370.00,1283.00,1772352811.00,0.56,1772352749.80,882.00
4065,121,1772351412.00,1909.00,1772353319.00,1.09,1772353473.40,883.00
4122,45,1772351438.00,1608.00,1772353085.00,0.70,1772353148.12,883.00
4020,175,1772351520.00,1748.00,1772353411.00,0.49,1772353345.44,884.00
3829,96,1772351529.00,1549.00,1772353177.00,0.23,1772353207.21,885.00
4360,74,1772351546.00,1316.00,1772352899.00,0.36,1772352944.09,885.00
2204,99,1772351562.00,1603.00,1772353308.00,0.44,1772353242.16,885.00
3744,150,1772351575.00,1742.00,1772353588.00,0.62,1772353418.40,885.00
1533,75,1772351584.00,1709.00,1772353276.00,0.94,1772353390.57,886.00
4524,194,1772351586.00,1929.00,1772353513.00,0.91,1772353624.93,886.00
24,128,1772351594.00,1471.00,1772353154.00,0.63,1772353231.97,886.00
2107,159,1772351602.00,1266.00,1772352920.00,0.59,1772352957.44,886.00
3830,91,1772351614.00,2000.00,1772353807.00,1.03,1772353752.08,886.00
939,154,1772351620.00,1171.00,1772353009.00,0.33,1772353051.33,886.00
4960,39,1772351635.00,1610.00,1772353439.00,0.22,1772353468.13,886.00
4941,34,1772351648.00,1781.00,1772353653.00,0.87,1772353558.04,887.00
4612,111,1772351660.00,1673.00,1772353521.00,0.91,1772353460.56,887.00
1340,115,1772351688.00,1727.00,1772353378.00,0.45,1772353496.24,887.00
4015,3,1772351689.00,1627.00,1772353443.00,0.22,1772353472.01,887.00
4029,152,1772351690.00,1478.00,1772353073.00,0.24,1772353212.04,887.00
4487,199,1772351704.00,1626.00,1772353396.00,0.83,1772353441.24,888.00
901,149,1772351758.00,1723.00,1772353381.00,0.68,1772353579.84,888.00
4569,17,1772351780.00,1374.00,1772353411.00,0.28,1772353205.24,889.00
3087,112,1772351782.00,1321.00,1772353318.00,0.34,1772353154.40,889.00
4599,84,1772351797.00,1474.00,1772353175.00,0.76,1772353377.44,889.00
4810,52,1772351799.00,1036.00,1772353009.00,0.21,1772352888.20,889.00
2272,185,1772351818.00,1427.00,1772353322.00,0.54,1772353327.20,889.00
389,124,1772351832.00,1593.00,1772353485.00,0.21,1772353464.32,890.00
302,30,1772351838.00,1677.00,1772353615.00,0.95,1772353658.12,890.00
4439,18,1772351840.00,1470.00,1772353409.00,0.73,1772353498.85,890.00
3973,200,1772351852.00,1496.00,1772353434.00,0.33,1772353411.36,890.00
572,161,1772351862.00,1186.00,1772353015.00,0.19,1772353096.80,890.00
887,96,1772351907.00,1373.00,1772353243.00,0.56,1772353369.20,891.00
954,4,1772351907.00,1239.00,1772353252.00,0.54,1772353220.20,891.00
3762,184,1772351911.00,1135.00,1772353090.00,0.35,1772353104.24,891.00
1924,176,1772351926.00,1771.00,1772353680.00,1.11,1772353851.96,891.00
1339,71,1772351937.00,1686.00,1772353813.00,1.04,1772353769.44,891.00
702,173,1772351951.00,1506.00,1772353475.00,0.30,1772353503.88,892.00
2863,80,1772351975.00,1335.00,1772353218.00,0.30,1772353370.36,892.00
3096,111,1772351981.00,1417.00,1772353472.00,0.74,1772353501.80,892.00
2028,111,1772351983.00,1644.00,1772353617.00,1.05,1772353777.48,892.00
4781,198,1772352000.00,1761.00,1772353673.00,0.55,1772353847.88,892.00
2986,72,1772352010.00,1884.00,1772353998.00,0.68,1772354004.24,893.00
2341,45,1772352029.00,1525.00,1772353584.00,0.42,1772353636.53,893.00
61,105,1772352056.00,1335.00,1772353557.00,0.67,1772353481.64,893.00
1156,54,1772352058.00,1770.00,1772353919.00,0.76,1772353933.32,893.00
3128,157,1772352067.00,1609.00,1772353846.00,0.63,1772353772.24,894.00
1327,129,1772352073.00,1691.00,1772353889.00,0.89,1772353997.45,894.00
3101,110,1772352079.00,1793.00,1772354047.00,0.92,1772354159.89,894.00
523,155,1772352080.00,1593.00,1772353634.00,0.27,1772353668.53,894.00
1667,78,1772352118.00,1882.00,1772354270.00,0.75,1772354112.00,894.00
4054,27,1772352141.00,1479.00,1772353525.00,0.47,1772353703.40,895.00
2899,34,1772352215.00,1216.00,1772353496.00,0.49,1772353517.68,896.00
3543,119,1772352217.00,1262.00,1772353675.00,0.57,1772353568.04,896.00
3330,109,1772352249.00,1733.00,1772353952.00,0.99,1772354126.32,897.00
3099,73,1772352261.00,1460.00,1772353936.00,0.21,1772353772.32,897.00
412,35,1772352261.00,1695.00,1772354018.00,0.55,1772354048.36,897.00
4097,51,1772352272.00,1478.00,1772354021.00,0.53,1772354086.37,897.00
4223,68,1772352292.00,1675.00,1772353850.00,1.04,1772353976.57,897.00
1360,111,1772352329.00,1070.00,1772353303.00,0.22,1772353331.29,898.00
548,56,1772352347.00,1826.00,1772354313.00,0.78,1772354277.08,898.00
932,133,1772352381.00,1391.00,1772353726.00,0.54,1772353847.32,899.00
4246,157,1772352412.00,1608.00,1772354041.00,0.48,1772354100.49,899.00
